matchid,date,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,form_runs_last_5,form_runs_last_10,avg_runs_vs_opponent,target_runs
1426266,2024-04-14,a raghuvanshi,kolkata knight riders,lucknow super giants,6,0,1,1,116.66666666666667,2,39.0,20.5,12.777777777777779,19.5,7
1426269,2024-04-16,a raghuvanshi,kolkata knight riders,rajasthan royals,18,5,0,1,166.66666666666669,3,28.333333333333332,22.25,13.555555555555555,30.0,30
1426274,2024-04-21,a raghuvanshi,kolkata knight riders,royal challengers bengaluru,4,0,0,1,75.0,4,28.75,28.75,16.333333333333332,3.0,3
1426289,2024-05-03,a raghuvanshi,kolkata knight riders,mumbai indians,7,0,2,1,185.71428571428572,5,23.6,23.6,14.11111111111111,13.0,13
1426292,2024-05-05,a raghuvanshi,kolkata knight riders,lucknow super giants,28,3,1,1,114.28571428571428,6,21.833333333333332,15.4,15.333333333333334,19.5,32
392230,2009-05-17,a singh,rajasthan royals,delhi daredevils,1,0,0,1,0.0,0,0.0,13.25,16.875,0.0,0
392233,2009-05-20,a singh,rajasthan royals,kolkata knight riders,2,0,0,0,50.0,1,0.0,11.5,16.875,0.5,1
501214,2011-04-17,a singh,rajasthan royals,kolkata knight riders,2,0,0,1,0.0,2,0.5,4.25,16.5,0.5,0
501249,2011-05-09,a singh,rajasthan royals,chennai super kings,2,0,0,1,50.0,3,0.3333333333333333,3.5,14.666666666666666,1.0,1
548317,2012-04-11,a singh,rajasthan royals,mumbai indians,3,0,0,1,0.0,4,0.5,0.5,8.777777777777779,0.0,0
335986,2008-04-20,a symonds,deccan chargers,kolkata knight riders,41,2,2,1,78.04878048780488,0,0.0,0.5,6.875,25.0,32
335988,2008-04-22,a symonds,deccan chargers,delhi daredevils,13,2,0,1,92.3076923076923,1,32.0,8.5,10.0,28.333333333333332,12
335990,2008-04-24,a symonds,deccan chargers,rajasthan royals,57,11,7,0,205.26315789473685,2,22.0,11.25,7.75,40.2,117
392216,2009-05-09,a symonds,deccan chargers,kings xi punjab,37,2,4,0,162.16216216216216,3,53.666666666666664,40.5,22.0,25.666666666666668,60
392220,2009-05-11,a symonds,deccan chargers,rajasthan royals,19,2,1,1,157.89473684210526,4,55.25,55.25,27.875,40.2,30
392223,2009-05-13,a symonds,deccan chargers,delhi daredevils,23,3,2,1,178.26086956521738,5,50.2,50.2,28.11111111111111,28.333333333333332,41
392228,2009-05-16,a symonds,deccan chargers,kolkata knight riders,13,0,1,1,138.46153846153845,6,48.666666666666664,52.0,32.666666666666664,25.0,18
392229,2009-05-17,a symonds,deccan chargers,kings xi punjab,26,1,0,1,96.15384615384616,7,44.285714285714285,53.2,34.55555555555556,25.666666666666668,25
392236,2009-05-21,a symonds,deccan chargers,royal challengers bangalore,17,1,1,1,105.88235294117648,8,41.875,34.8,37.333333333333336,25.0,18
392237,2009-05-22,a symonds,deccan chargers,delhi daredevils,15,2,1,1,160.0,9,39.22222222222222,26.4,39.22222222222222,28.333333333333332,24
392239,2009-05-24,a symonds,deccan chargers,royal challengers bangalore,21,4,1,1,157.14285714285714,10,37.7,25.2,37.7,25.0,33
419106,2010-03-12,a symonds,deccan chargers,kolkata knight riders,9,0,0,1,55.55555555555556,11,37.27272727272727,23.6,37.8,25.0,5
419110,2010-03-14,a symonds,deccan chargers,chennai super kings,46,3,3,1,108.69565217391303,12,34.583333333333336,21.0,37.1,32.75,50
419117,2010-03-19,a symonds,deccan chargers,kings xi punjab,38,3,3,1,139.4736842105263,13,35.76923076923077,26.0,30.4,25.666666666666668,53
419120,2010-03-21,a symonds,deccan chargers,delhi daredevils,24,3,2,1,145.83333333333331,14,37.0,33.0,29.7,28.333333333333332,35
419126,2010-03-26,a symonds,deccan chargers,rajasthan royals,15,3,0,0,146.66666666666666,15,36.86666666666667,35.2,30.2,40.2,22
419130,2010-03-28,a symonds,deccan chargers,mumbai indians,7,0,0,1,14.285714285714285,16,35.9375,33.0,28.3,11.0,1
419135,2010-04-01,a symonds,deccan chargers,kolkata knight riders,39,5,0,1,115.38461538461537,17,33.88235294117647,32.2,26.6,25.0,45
419138,2010-04-03,a symonds,deccan chargers,mumbai indians,19,2,0,1,110.5263157894737,18,34.5,31.2,28.6,11.0,21
419141,2010-04-05,a symonds,deccan chargers,rajasthan royals,20,2,0,1,75.0,19,33.78947368421053,24.8,28.9,40.2,15
419145,2010-04-08,a symonds,deccan chargers,royal challengers bangalore,25,5,3,0,212.0,20,32.85,20.8,28.0,25.0,53
419147,2010-04-10,a symonds,deccan chargers,chennai super kings,25,1,2,0,108.0,21,33.80952380952381,27.0,30.0,32.75,27
419151,2010-04-12,a symonds,deccan chargers,royal challengers bangalore,21,2,0,1,90.47619047619048,22,33.5,32.2,32.2,25.0,19
419156,2010-04-16,a symonds,deccan chargers,kings xi punjab,7,0,0,1,57.14285714285714,23,32.869565217391305,27.0,29.1,25.666666666666668,4
419160,2010-04-18,a symonds,deccan chargers,delhi daredevils,30,3,5,1,180.0,24,31.666666666666668,23.6,24.2,28.333333333333332,54
419163,2010-04-22,a symonds,deccan chargers,chennai super kings,23,3,0,1,100.0,25,32.56,31.4,26.1,32.75,23
419164,2010-04-24,a symonds,deccan chargers,royal challengers bangalore,8,0,0,1,25.0,26,32.19230769230769,25.4,26.2,25.0,2
501218,2011-04-20,a symonds,mumbai indians,pune warriors,15,2,0,0,106.66666666666667,27,31.074074074074073,20.4,26.3,9.5,16
501221,2011-04-22,a symonds,mumbai indians,chennai super kings,29,1,2,0,106.89655172413792,28,30.535714285714285,19.8,23.4,32.75,31
501224,2011-04-24,a symonds,mumbai indians,deccan chargers,33,4,1,0,133.33333333333331,29,30.551724137931036,25.2,24.4,26.0,44
501231,2011-04-29,a symonds,mumbai indians,rajasthan royals,27,1,0,1,62.96296296296296,30,31.0,23.2,27.3,40.2,17
501237,2011-05-02,a symonds,mumbai indians,kings xi punjab,6,0,0,0,66.66666666666666,31,30.548387096774192,22.0,23.7,25.666666666666668,4
501241,2011-05-04,a symonds,mumbai indians,pune warriors,3,0,0,1,100.0,32,29.71875,22.4,21.4,9.5,3
501246,2011-05-07,a symonds,mumbai indians,delhi daredevils,4,0,0,0,100.0,33,28.90909090909091,19.8,19.8,28.333333333333332,4
501251,2011-05-10,a symonds,mumbai indians,kings xi punjab,7,1,0,0,114.28571428571428,34,28.176470588235293,14.4,19.8,25.666666666666668,8
501256,2011-05-14,a symonds,mumbai indians,deccan chargers,19,0,0,1,42.10526315789473,35,27.6,7.2,15.2,26.0,8
1304112,2022-05-18,a tomar,kolkata knight riders,lucknow super giants,8,1,0,1,50.0,0,0.0,4.75,14.333333333333334,4.0,4
419107,2010-03-13,a uniyal,rajasthan royals,mumbai indians,1,0,0,1,0.0,0,0.0,5.0,15.875,0.0,0
419111,2010-03-15,a uniyal,rajasthan royals,delhi daredevils,6,0,0,0,66.66666666666666,1,0.0,4.0,13.875,4.0,4
980979,2016-05-10,a zampa,rising pune supergiants,sunrisers hyderabad,1,0,0,1,0.0,0,0.0,4.0,11.428571428571429,0.0,0
1082599,2017-04-11,a zampa,rising pune supergiant,delhi daredevils,7,1,0,1,71.42857142857143,1,0.0,0.0,5.142857142857143,5.0,5
1359491,2023-04-12,a zampa,rajasthan royals,chennai super kings,1,0,0,1,100.0,2,2.5,1.6666666666666667,3.4285714285714284,1.0,1
1359522,2023-05-05,a zampa,rajasthan royals,gujarat titans,10,0,0,1,70.0,3,2.0,1.5,3.0,7.0,7
1359534,2023-05-14,a zampa,rajasthan royals,royal challengers bangalore,6,0,0,1,33.33333333333333,4,3.25,3.25,3.5714285714285716,2.0,2
392196,2009-04-27,aa bilakhia,deccan chargers,chennai super kings,14,1,0,0,85.71428571428571,0,0.0,3.25,3.5,12.0,12
392201,2009-04-30,aa bilakhia,deccan chargers,delhi daredevils,28,2,0,1,78.57142857142857,1,12.0,6.25,4.166666666666667,16.0,22
392205,2009-05-02,aa bilakhia,deccan chargers,rajasthan royals,5,0,0,1,20.0,2,17.0,10.5,6.714285714285714,1.5,1
392236,2009-05-21,aa bilakhia,deccan chargers,royal challengers bangalore,8,2,0,0,200.0,3,11.666666666666666,10.5,6.0,11.0,16
392237,2009-05-22,aa bilakhia,deccan chargers,delhi daredevils,21,0,0,1,47.61904761904761,4,12.75,12.75,8.0,16.0,10
392239,2009-05-24,aa bilakhia,deccan chargers,royal challengers bangalore,8,0,0,1,75.0,5,12.2,12.2,8.222222222222221,11.0,6
419141,2010-04-05,aa bilakhia,deccan chargers,rajasthan royals,4,0,0,1,50.0,6,11.166666666666666,11.0,8.88888888888889,1.5,2
501258,2011-05-15,aa chavan,rajasthan royals,kochi tuskers kerala,3,0,0,0,33.33333333333333,0,0.0,8.25,9.375,1.0,1
548317,2012-04-11,aa chavan,rajasthan royals,mumbai indians,2,1,0,1,200.0,1,1.0,8.25,9.375,4.0,4
548349,2012-05-01,aa chavan,rajasthan royals,delhi daredevils,6,1,0,0,116.66666666666667,2,2.5,5.25,9.0,7.0,7
419107,2010-03-13,aa jhunjhunwala,rajasthan royals,mumbai indians,11,1,1,1,127.27272727272727,0,0.0,3.6666666666666665,9.0,15.333333333333334,14
419111,2010-03-15,aa jhunjhunwala,rajasthan royals,delhi daredevils,48,5,1,1,110.41666666666667,1,14.0,6.333333333333333,9.25,19.666666666666668,53
419115,2010-03-18,aa jhunjhunwala,rajasthan royals,royal challengers bangalore,7,1,0,1,71.42857142857143,2,33.5,18.0,13.125,9.0,5
419118,2010-03-20,aa jhunjhunwala,rajasthan royals,kolkata knight riders,37,5,0,1,121.62162162162163,3,24.0,19.0,13.625,45.0,45
419129,2010-03-28,aa jhunjhunwala,rajasthan royals,chennai super kings,6,2,0,1,183.33333333333331,4,29.25,29.25,17.25,6.333333333333333,11
419134,2010-03-31,aa jhunjhunwala,rajasthan royals,delhi daredevils,6,0,0,0,33.33333333333333,5,25.6,25.6,17.375,19.666666666666668,2
419137,2010-04-03,aa jhunjhunwala,rajasthan royals,chennai super kings,4,0,1,1,175.0,6,21.666666666666668,23.2,16.875,6.333333333333333,7
419141,2010-04-05,aa jhunjhunwala,rajasthan royals,deccan chargers,8,1,0,1,137.5,7,19.571428571428573,14.0,15.777777777777779,11.0,11
419150,2010-04-11,aa jhunjhunwala,rajasthan royals,mumbai indians,23,0,1,1,95.65217391304348,8,18.5,15.2,16.88888888888889,15.333333333333334,22
419154,2010-04-14,aa jhunjhunwala,rajasthan royals,royal challengers bangalore,22,1,0,1,59.09090909090909,9,18.88888888888889,10.6,18.88888888888889,9.0,13
501241,2011-05-04,aa jhunjhunwala,pune warriors,mumbai indians,16,2,0,1,62.5,10,18.3,11.0,18.3,15.333333333333334,10
501248,2011-05-08,aa jhunjhunwala,pune warriors,kings xi punjab,3,0,0,1,0.0,11,17.545454545454547,12.6,17.9,9.5,0
548321,2012-04-19,aa jhunjhunwala,deccan chargers,delhi daredevils,6,1,0,1,66.66666666666666,12,16.083333333333332,11.2,12.6,19.666666666666668,4
548352,2012-05-04,aa jhunjhunwala,deccan chargers,chennai super kings,1,0,0,0,100.0,13,15.153846153846153,9.8,12.5,6.333333333333333,1
548359,2012-05-08,aa jhunjhunwala,deccan chargers,kings xi punjab,20,0,1,1,95.0,14,14.142857142857142,5.6,8.1,9.5,19
1426286,2024-04-30,aa kulkarni,lucknow super giants,mumbai indians,1,0,0,1,0.0,0,0.0,3.75,7.777777777777778,0.0,0
1426292,2024-05-05,aa kulkarni,lucknow super giants,kolkata knight riders,7,2,0,1,128.57142857142858,1,0.0,1.25,7.555555555555555,9.0,9
335982,2008-04-18,aa noffke,royal challengers bangalore,kolkata knight riders,12,1,0,1,75.0,0,0.0,1.6666666666666667,7.625,9.0,9
335993,2008-04-26,ab agarkar,kolkata knight riders,chennai super kings,9,1,0,1,122.22222222222223,0,0.0,0.5,7.142857142857143,7.666666666666667,11
335997,2008-04-29,ab agarkar,kolkata knight riders,mumbai indians,7,0,0,1,28.57142857142857,1,11.0,5.5,5.571428571428571,8.0,2
336000,2008-05-01,ab agarkar,kolkata knight riders,rajasthan royals,15,1,2,1,133.33333333333331,2,6.5,4.333333333333333,4.0,9.75,20
336003,2008-05-03,ab agarkar,kolkata knight riders,kings xi punjab,2,0,0,0,50.0,3,11.0,11.0,5.428571428571429,5.0,1
336021,2008-05-16,ab agarkar,kolkata knight riders,mumbai indians,14,2,0,1,107.14285714285714,4,8.5,8.5,5.571428571428571,8.0,15
336027,2008-05-20,ab agarkar,kolkata knight riders,rajasthan royals,2,1,0,0,250.0,5,9.8,9.8,7.142857142857143,9.75,5
392184,2009-04-19,ab agarkar,kolkata knight riders,deccan chargers,3,0,1,1,233.33333333333334,6,9.0,8.6,7.714285714285714,7.5,7
392190,2009-04-23,ab agarkar,kolkata knight riders,rajasthan royals,1,0,0,0,100.0,7,8.714285714285714,9.6,7.625,9.75,1
392199,2009-04-29,ab agarkar,kolkata knight riders,royal challengers bangalore,8,0,0,0,75.0,8,7.75,5.8,7.75,6.0,6
392219,2009-05-10,ab agarkar,kolkata knight riders,delhi daredevils,29,3,2,1,134.48275862068965,9,7.555555555555555,6.8,7.555555555555555,28.0,39
392233,2009-05-20,ab agarkar,kolkata knight riders,rajasthan royals,17,0,0,0,76.47058823529412,10,10.7,11.6,10.7,9.75,13
419131,2010-03-29,ab agarkar,kolkata knight riders,delhi daredevils,13,1,0,1,130.76923076923077,11,10.909090909090908,13.2,10.9,28.0,17
419135,2010-04-01,ab agarkar,kolkata knight riders,deccan chargers,5,1,0,0,160.0,12,11.416666666666666,15.2,12.4,7.5,8
419148,2010-04-10,ab agarkar,kolkata knight riders,royal challengers bangalore,7,0,0,0,85.71428571428571,13,11.153846153846153,16.6,11.2,6.0,6
419153,2010-04-13,ab agarkar,kolkata knight riders,chennai super kings,5,2,0,0,180.0,14,10.785714285714286,16.6,11.7,7.666666666666667,9
501246,2011-05-07,ab agarkar,delhi daredevils,mumbai indians,7,1,0,0,100.0,15,10.666666666666666,10.6,11.1,8.0,7
598020,2013-04-18,ab agarkar,delhi daredevils,chennai super kings,7,0,0,1,42.857142857142854,16,10.4375,9.4,11.3,7.666666666666667,3
598059,2013-04-23,ab agarkar,delhi daredevils,kings xi punjab,9,0,0,0,100.0,17,10.0,6.6,10.9,5.0,9
419117,2010-03-19,ab barath,kings xi punjab,deccan chargers,10,1,0,1,70.0,0,0.0,6.25,12.0,7.0,7
419146,2010-04-09,ab barath,kings xi punjab,mumbai indians,28,4,1,1,117.85714285714286,1,7.0,6.5,12.11111111111111,33.0,33
419149,2010-04-11,ab barath,kings xi punjab,delhi daredevils,5,0,0,0,40.0,2,20.0,12.5,11.444444444444445,2.0,2
336001,2008-05-02,ab de villiers,delhi daredevils,chennai super kings,22,2,0,0,118.18181818181819,0,0.0,14.333333333333334,11.25,21.28,26
336004,2008-05-04,ab de villiers,delhi daredevils,mumbai indians,17,2,1,0,123.52941176470588,1,26.0,22.0,12.375,32.958333333333336,21
336009,2008-05-08,ab de villiers,delhi daredevils,chennai super kings,1,0,0,1,0.0,2,23.5,21.75,14.0,21.28,0
336015,2008-05-11,ab de villiers,delhi daredevils,rajasthan royals,23,0,0,1,86.95652173913044,3,15.666666666666666,20.0,13.25,32.6,20
336017,2008-05-13,ab de villiers,delhi daredevils,kolkata knight riders,12,0,0,1,58.333333333333336,4,16.75,16.75,14.625,24.857142857142858,7
336026,2008-05-19,ab de villiers,delhi daredevils,royal challengers bangalore,25,1,0,1,84.0,5,14.8,14.8,14.625,28.75,21
392189,2009-04-23,ab de villiers,delhi daredevils,chennai super kings,54,5,6,0,194.44444444444443,6,15.833333333333334,13.8,16.875,21.28,105
392194,2009-04-26,ab de villiers,delhi daredevils,royal challengers bangalore,23,0,0,1,91.30434782608695,7,28.571428571428573,30.6,26.666666666666668,28.75,21
392198,2009-04-28,ab de villiers,delhi daredevils,rajasthan royals,41,5,1,1,121.95121951219512,8,27.625,34.8,28.22222222222222,32.6,50
392201,2009-04-30,ab de villiers,delhi daredevils,deccan chargers,9,1,0,1,55.55555555555556,9,30.11111111111111,40.8,30.11111111111111,21.857142857142858,5
392206,2009-05-02,ab de villiers,delhi daredevils,chennai super kings,1,0,0,1,0.0,10,27.6,40.4,27.6,21.28,0
392215,2009-05-08,ab de villiers,delhi daredevils,mumbai indians,38,6,1,0,131.57894736842107,11,25.09090909090909,36.2,25.0,32.958333333333336,50
392219,2009-05-10,ab de villiers,delhi daredevils,kolkata knight riders,33,5,0,0,121.21212121212122,12,27.166666666666668,25.2,27.9,24.857142857142858,40
392223,2009-05-13,ab de villiers,delhi daredevils,deccan chargers,36,4,1,1,122.22222222222223,13,28.153846153846153,29.0,31.9,21.857142857142858,44
392226,2009-05-15,ab de villiers,delhi daredevils,kings xi punjab,12,1,0,1,91.66666666666666,14,29.285714285714285,27.8,34.3,33.80952380952381,11
392230,2009-05-17,ab de villiers,delhi daredevils,rajasthan royals,55,8,1,0,143.63636363636363,15,28.066666666666666,29.0,34.7,32.6,79
392232,2009-05-19,ab de villiers,delhi daredevils,royal challengers bangalore,29,3,0,1,96.55172413793103,16,31.25,44.8,40.5,28.75,28
392235,2009-05-21,ab de villiers,delhi daredevils,mumbai indians,7,1,0,1,85.71428571428571,17,31.058823529411764,40.4,32.8,32.958333333333336,6
392237,2009-05-22,ab de villiers,delhi daredevils,deccan chargers,21,0,2,1,123.80952380952381,18,29.666666666666668,33.6,31.3,21.857142857142858,26
419108,2010-03-13,ab de villiers,delhi daredevils,kings xi punjab,15,0,0,0,46.666666666666664,19,29.473684210526315,30.0,28.9,33.80952380952381,7
419111,2010-03-15,ab de villiers,delhi daredevils,rajasthan royals,26,0,0,1,57.692307692307686,20,28.35,29.2,29.1,32.6,15
419114,2010-03-17,ab de villiers,delhi daredevils,mumbai indians,11,2,0,1,100.0,21,27.714285714285715,16.4,30.6,32.958333333333336,11
419116,2010-03-19,ab de villiers,delhi daredevils,chennai super kings,3,0,0,1,66.66666666666666,22,26.954545454545453,13.0,26.7,21.28,2
419120,2010-03-21,ab de villiers,delhi daredevils,deccan chargers,26,2,0,1,103.84615384615385,23,25.869565217391305,12.2,22.9,21.857142857142858,27
419128,2010-03-25,ab de villiers,delhi daredevils,royal challengers bangalore,35,3,0,1,128.57142857142858,24,25.916666666666668,12.4,21.2,28.75,45
419152,2010-04-13,ab de villiers,delhi daredevils,mumbai indians,7,0,0,1,57.14285714285714,25,26.68,20.0,24.6,32.958333333333336,4
501200,2011-04-09,ab de villiers,royal challengers bangalore,kochi tuskers kerala,41,1,5,0,131.70731707317074,26,25.807692307692307,17.8,17.1,54.0,54
501205,2011-04-12,ab de villiers,royal challengers bangalore,mumbai indians,37,3,1,1,102.7027027027027,27,26.85185185185185,26.4,19.7,32.958333333333336,38
501208,2011-04-14,ab de villiers,royal challengers bangalore,deccan chargers,7,0,0,1,0.0,28,27.25,33.6,22.9,21.857142857142858,0
501211,2011-04-16,ab de villiers,royal challengers bangalore,chennai super kings,45,5,2,1,144.44444444444443,29,26.310344827586206,28.2,20.3,21.28,65
501227,2011-04-26,ab de villiers,royal challengers bangalore,delhi daredevils,2,1,0,0,250.0,30,27.6,32.2,26.1,45.44444444444444,5
501232,2011-04-29,ab de villiers,royal challengers bangalore,pune warriors,20,1,1,1,130.0,31,26.870967741935484,32.4,25.1,29.8,26
501244,2011-05-06,ab de villiers,royal challengers bangalore,kings xi punjab,14,2,2,0,192.85714285714286,32,26.84375,26.8,26.6,33.80952380952381,27
501255,2011-05-14,ab de villiers,royal challengers bangalore,kolkata knight riders,14,2,0,0,92.85714285714286,33,26.848484848484848,24.6,29.1,24.857142857142858,13
501260,2011-05-17,ab de villiers,royal challengers bangalore,kings xi punjab,27,3,1,1,125.92592592592592,34,26.441176470588236,27.2,27.7,33.80952380952381,34
501266,2011-05-22,ab de villiers,royal challengers bangalore,chennai super kings,3,0,0,1,0.0,35,26.65714285714286,21.0,26.6,21.28,0
501268,2011-05-24,ab de villiers,royal challengers bangalore,chennai super kings,10,0,1,1,110.00000000000001,36,25.916666666666668,20.0,26.2,21.28,11
501270,2011-05-27,ab de villiers,royal challengers bangalore,mumbai indians,16,0,1,0,131.25,37,25.513513513513512,17.0,21.9,32.958333333333336,21
501271,2011-05-28,ab de villiers,royal challengers bangalore,chennai super kings,12,3,0,1,150.0,38,25.394736842105264,15.8,20.2,21.28,18
548310,2012-04-07,ab de villiers,royal challengers bangalore,delhi daredevils,42,6,2,0,152.38095238095238,39,25.205128205128204,16.8,22.0,45.44444444444444,64
548315,2012-04-10,ab de villiers,royal challengers bangalore,kolkata knight riders,10,1,0,1,100.0,40,26.175,22.8,21.9,24.857142857142858,10
548318,2012-04-12,ab de villiers,royal challengers bangalore,chennai super kings,3,1,0,1,133.33333333333331,41,25.78048780487805,24.8,22.4,21.28,4
548324,2012-04-15,ab de villiers,royal challengers bangalore,rajasthan royals,10,0,0,1,60.0,42,25.261904761904763,23.4,20.2,32.6,6
548327,2012-04-17,ab de villiers,royal challengers bangalore,pune warriors,14,2,3,0,235.71428571428572,43,24.813953488372093,20.4,18.1,29.8,33
548331,2012-04-20,ab de villiers,royal challengers bangalore,kings xi punjab,41,6,0,1,126.82926829268293,44,25.0,23.4,20.1,33.80952380952381,52
548336,2012-04-23,ab de villiers,royal challengers bangalore,rajasthan royals,24,3,5,0,245.83333333333334,45,25.6,21.0,21.9,32.6,59
548344,2012-04-28,ab de villiers,royal challengers bangalore,kolkata knight riders,1,0,0,1,0.0,46,26.32608695652174,30.8,27.8,24.857142857142858,0
548350,2012-05-02,ab de villiers,royal challengers bangalore,kings xi punjab,13,1,1,1,130.76923076923077,47,25.76595744680851,30.0,26.7,33.80952380952381,17
548356,2012-05-06,ab de villiers,royal challengers bangalore,deccan chargers,17,5,3,0,276.4705882352941,48,25.583333333333332,32.2,26.3,21.857142857142858,47
548362,2012-05-11,ab de villiers,royal challengers bangalore,pune warriors,4,0,1,0,225.0,49,26.020408163265305,35.0,29.2,29.8,9
548367,2012-05-14,ab de villiers,royal challengers bangalore,mumbai indians,13,1,0,1,107.6923076923077,50,25.68,26.4,23.7,32.958333333333336,14
548376,2012-05-20,ab de villiers,royal challengers bangalore,deccan chargers,11,0,0,1,36.36363636363637,51,25.45098039215686,17.4,24.1,21.857142857142858,4
598048,2013-04-09,ab de villiers,royal challengers bangalore,sunrisers hyderabad,15,0,1,1,100.0,52,25.03846153846154,18.2,24.1,31.764705882352942,15
598008,2013-04-11,ab de villiers,royal challengers bangalore,kolkata knight riders,22,2,1,0,100.0,53,24.849056603773583,17.8,25.0,24.857142857142858,22
598012,2013-04-13,ab de villiers,royal challengers bangalore,chennai super kings,33,8,1,1,193.93939393939394,54,24.796296296296298,12.8,23.9,21.28,64
