player,opponent,vs_opponent_runs_avg,vs_opponent_strike_rate_avg
TH David,Gujarat Titans,15.666666666666666,121.77248677248679
TH David,Kolkata Knight Riders,15.25,112.26495726495726
TH David,Lucknow Super Giants,26.666666666666668,161.22004357298476
TH David,Mumbai Indians,1.0,100.0
TH David,Punjab Kings,27.0,195.5769230769231
TH David,Rajasthan Royals,18.166666666666668,143.52513227513228
TH David,Royal Challengers Bangalore,2.0,28.57142857142857
TH David,Sunrisers Hyderabad,26.25,152.97979797979798
TL Suman,Chennai Super Kings,17.2,115.0
TL Suman,Deccan Chargers,9.5,81.62393162393163
TL Suman,Delhi Daredevils,16.8,107.82155388471179
TL Suman,Kings XI Punjab,17.666666666666668,89.76202797834678
TL Suman,Kolkata Knight Riders,11.8,96.32034632034632
TL Suman,Mumbai Indians,17.25,116.04119532428356
TL Suman,Pune Warriors,36.0,225.0
TL Suman,Rajasthan Royals,18.8,106.52631578947368
TL Suman,Royal Challengers Bangalore,22.2,81.26452494873547
TL Suman,Sunrisers Hyderabad,12.0,85.71428571428571
TM Dilshan,Chennai Super Kings,15.8,79.53703703703704
TM Dilshan,Deccan Chargers,32.875,133.4429466230937
TM Dilshan,Delhi Daredevils,5.0,71.42857142857143
TM Dilshan,Kings XI Punjab,8.5,97.60233918128654
TM Dilshan,Kochi Tuskers Kerala,26.5,96.37096774193549
TM Dilshan,Kolkata Knight Riders,21.4,92.20446752555013
TM Dilshan,Mumbai Indians,21.77777777777778,85.92865150258633
TM Dilshan,Pune Warriors,26.25,85.92190704032808
TM Dilshan,Rajasthan Royals,28.75,103.22385439763488
TM Dilshan,Royal Challengers Bangalore,35.5,91.27659574468085
TM Dilshan,Sunrisers Hyderabad,5.0,55.55555555555556
TM Head,Chennai Super Kings,21.0,144.5436507936508
TM Head,Delhi Capitals,55.5,230.72916666666663
TM Head,Delhi Daredevils,2.0,100.0
TM Head,Gujarat Lions,15.0,93.75
TM Head,Gujarat Titans,15.666666666666666,140.23809523809524
TM Head,Kings XI Punjab,11.0,157.14285714285714
TM Head,Kolkata Knight Riders,31.0,109.91489361702129
TM Head,Lucknow Super Giants,68.0,235.37037037037038
TM Head,Mumbai Indians,31.166666666666668,127.32142857142857
TM Head,Punjab Kings,29.0,106.12612612612612
TM Head,Rajasthan Royals,53.0,161.42707866845797
TM Head,Rising Pune Supergiant,2.0,40.0
TM Head,Rising Pune Supergiants,6.0,75.0
TM Head,Royal Challengers Bengaluru,40.0,150.70460704607046
TM Head,Sunrisers Hyderabad,30.0,136.36363636363637
Tilak Varma,Chennai Super Kings,33.8,126.24870801033595
Tilak Varma,Delhi Capitals,34.142857142857146,143.8911810805827
Tilak Varma,Gujarat Titans,23.142857142857142,154.42779025485794
Tilak Varma,Kolkata Knight Riders,22.0,127.12854030501089
Tilak Varma,Lucknow Super Giants,21.333333333333332,108.54242912213927
Tilak Varma,Punjab Kings,24.0,148.64197530864197
Tilak Varma,Rajasthan Royals,44.4,138.87993232820818
Tilak Varma,Royal Challengers Bangalore,42.0,93.33333333333331
Tilak Varma,Royal Challengers Bengaluru,36.0,176.55172413793105
Tilak Varma,Sunrisers Hyderabad,28.166666666666668,139.93829223608637
UBT Chand,Chennai Super Kings,16.0,133.33333333333331
UBT Chand,Delhi Daredevils,14.0,127.27272727272728
UBT Chand,Kings XI Punjab,8.333333333333334,54.166666666666664
UBT Chand,Kolkata Knight Riders,18.5,47.43589743589743
UBT Chand,Mumbai Indians,0.6666666666666666,7.407407407407407
UBT Chand,Pune Warriors,17.0,89.47368421052632
UBT Chand,Rajasthan Royals,12.5,76.12450243255196
UBT Chand,Royal Challengers Bangalore,39.0,151.29987129987128
UBT Chand,Sunrisers Hyderabad,11.0,99.45652173913044
UT Yadav,Chennai Super Kings,3.1,49.92424242424242
UT Yadav,Deccan Chargers,3.0,75.0
UT Yadav,Delhi Capitals,1.0,20.0
UT Yadav,Delhi Daredevils,2.0,66.66666666666666
UT Yadav,Gujarat Titans,10.0,91.66666666666667
UT Yadav,Kings XI Punjab,1.0,25.0
UT Yadav,Kolkata Knight Riders,1.0,100.0
UT Yadav,Lucknow Super Giants,1.0,25.0
UT Yadav,Mumbai Indians,2.25,80.20833333333333
UT Yadav,Pune Warriors,8.0,88.88888888888889
UT Yadav,Rajasthan Royals,15.0,150.5050505050505
UT Yadav,Rising Pune Supergiant,2.0,100.0
UT Yadav,Rising Pune Supergiants,7.0,350.0
UT Yadav,Royal Challengers Bangalore,6.0,180.0
UT Yadav,Sunrisers Hyderabad,5.5,123.42592592592592
V Kohli,Chennai Super Kings,33.705882352941174,121.78613933596101
V Kohli,Deccan Chargers,30.6,135.36098795840175
V Kohli,Delhi Capitals,30.75,122.95011036151458
V Kohli,Delhi Daredevils,42.27777777777778,127.35501850538081
V Kohli,Gujarat Lions,56.6,112.36701076701077
V Kohli,Gujarat Titans,58.5,140.25100820904512
V Kohli,Kings XI Punjab,27.24,119.53758088721347
V Kohli,Kochi Tuskers Kerala,25.0,104.79797979797979
V Kohli,Kolkata Knight Riders,31.90625,119.8726493665187
V Kohli,Lucknow Super Giants,32.166666666666664,110.60606060606061
V Kohli,Mumbai Indians,27.264705882352942,113.00832849145479
V Kohli,Pune Warriors,25.6,115.96908939014202
V Kohli,Punjab Kings,43.45454545454545,123.73994641840225
V Kohli,Rajasthan Royals,28.0,104.49377247747414
V Kohli,Rising Pune Supergiant,41.5,130.97587719298244
V Kohli,Rising Pune Supergiants,94.0,157.61957730812014
V Kohli,Sunrisers Hyderabad,33.75,120.31002589042707
V Sehwag,Chennai Super Kings,28.928571428571427,127.25118383033552
V Sehwag,Deccan Chargers,28.818181818181817,142.48103460963773
V Sehwag,Delhi Daredevils,20.0,99.43775736458664
V Sehwag,Kings XI Punjab,25.0,133.42635142635143
V Sehwag,Kochi Tuskers Kerala,47.5,168.43971631205676
V Sehwag,Kolkata Knight Riders,23.46153846153846,134.92961070887492
V Sehwag,Mumbai Indians,30.785714285714285,143.82569550332707
V Sehwag,Pune Warriors,44.0,147.5873745819398
V Sehwag,Rajasthan Royals,21.066666666666666,133.80449718839813
V Sehwag,Royal Challengers Bangalore,21.25,128.01270123638545
V Sehwag,Sunrisers Hyderabad,13.5,125.85561497326204
V Shankar,Chennai Super Kings,20.88888888888889,115.15570451054322
V Shankar,Delhi Capitals,20.875,106.96140252282582
V Shankar,Gujarat Lions,63.0,143.1818181818182
V Shankar,Kings XI Punjab,18.0,116.89814814814814
V Shankar,Kolkata Knight Riders,28.125,149.71619626111314
V Shankar,Lucknow Super Giants,10.0,90.625
V Shankar,Mumbai Indians,17.555555555555557,110.75715841892313
V Shankar,Punjab Kings,5.0,90.0
V Shankar,Rajasthan Royals,16.666666666666668,137.4665421724245
V Shankar,Royal Challengers Bangalore,18.833333333333332,128.65914786967417
V Shankar,Royal Challengers Bengaluru,10.0,142.85714285714286
V Shankar,Sunrisers Hyderabad,18.5,152.09790209790208
VR Iyer,Chennai Super Kings,19.333333333333332,123.125
VR Iyer,Delhi Capitals,16.375,125.69039413220219
VR Iyer,Gujarat Titans,31.25,114.9389097744361
VR Iyer,Lucknow Super Giants,17.5,103.79310344827587
VR Iyer,Mumbai Indians,52.142857142857146,149.95069134595678
VR Iyer,Punjab Kings,26.833333333333332,122.44972744455146
VR Iyer,Rajasthan Royals,27.25,115.83333333333333
VR Iyer,Royal Challengers Bangalore,22.2,94.40700040700041
VR Iyer,Royal Challengers Bengaluru,24.0,150.7936507936508
VR Iyer,Sunrisers Hyderabad,23.11111111111111,134.99020774882845
VVS Laxman,Chennai Super Kings,5.333333333333333,63.030303030303024
VVS Laxman,Delhi Daredevils,2.0,33.33333333333333
VVS Laxman,Kings XI Punjab,29.0,142.01680672268907
VVS Laxman,Kolkata Knight Riders,10.666666666666666,85.71428571428571
VVS Laxman,Mumbai Indians,13.666666666666666,66.48351648351648
VVS Laxman,Pune Warriors,0.0,0.0
VVS Laxman,Rajasthan Royals,10.0,82.5
VVS Laxman,Royal Challengers Bangalore,31.0,98.91774891774894
WP Saha,Chennai Super Kings,22.8125,125.08461212695674
WP Saha,Deccan Chargers,9.0,180.718954248366
WP Saha,Delhi Capitals,24.0,109.1577964519141
WP Saha,Delhi Daredevils,14.3,91.81990068754774
WP Saha,Gujarat Lions,21.0,151.2280701754386
WP Saha,Kings XI Punjab,19.428571428571427,111.66633961276818
WP Saha,Kochi Tuskers Kerala,46.0,139.3939393939394
WP Saha,Kolkata Knight Riders,26.789473684210527,121.52701794670713
WP Saha,Lucknow Super Giants,44.333333333333336,121.77957177957178
WP Saha,Mumbai Indians,24.88888888888889,99.1455120267177
WP Saha,Pune Warriors,13.0,86.66666666666667
WP Saha,Punjab Kings,21.2,113.60102703755953
WP Saha,Rajasthan Royals,10.466666666666667,116.2419573890162
WP Saha,Rising Pune Supergiant,13.5,116.01307189542484
WP Saha,Rising Pune Supergiants,3.5,87.5
WP Saha,Royal Challengers Bangalore,17.85,129.75856296481297
WP Saha,Royal Challengers Bengaluru,3.0,69.64285714285714
WP Saha,Sunrisers Hyderabad,24.77777777777778,102.62348889351178
Washington Sundar,Chennai Super Kings,7.666666666666667,164.77272727272728
Washington Sundar,Delhi Capitals,9.6,86.24242424242424
Washington Sundar,Delhi Daredevils,5.0,166.66666666666669
Washington Sundar,Gujarat Titans,1.5,37.5
Washington Sundar,Kings XI Punjab,17.333333333333332,142.989417989418
Washington Sundar,Kolkata Knight Riders,2.5,38.888888888888886
Washington Sundar,Lucknow Super Giants,12.0,84.12698412698413
Washington Sundar,Mumbai Indians,10.777777777777779,105.48941798941799
Washington Sundar,Punjab Kings,25.0,131.57894736842107
Washington Sundar,Rajasthan Royals,22.25,163.1062030075188
Washington Sundar,Sunrisers Hyderabad,15.0,86.61087475742649
Y Nagar,Chennai Super Kings,22.5,71.80851063829789
Y Nagar,Deccan Chargers,13.5,153.1060606060606
Y Nagar,Kings XI Punjab,10.5,132.53968253968256
Y Nagar,Kochi Tuskers Kerala,20.0,75.79710144927536
Y Nagar,Kolkata Knight Riders,14.5,150.59523809523807
Y Nagar,Mumbai Indians,0.0,0.0
Y Nagar,Pune Warriors,24.0,126.3157894736842
Y Nagar,Rajasthan Royals,18.0,117.5
Y Nagar,Royal Challengers Bangalore,12.0,68.8888888888889
Y Venugopal Rao,Chennai Super Kings,18.857142857142858,147.43197278911566
Y Venugopal Rao,Deccan Chargers,12.0,59.28853754940711
Y Venugopal Rao,Delhi Daredevils,13.2,88.5050505050505
Y Venugopal Rao,Kings XI Punjab,13.11111111111111,95.61023641725396
Y Venugopal Rao,Kochi Tuskers Kerala,20.5,60.55555555555556
Y Venugopal Rao,Kolkata Knight Riders,21.571428571428573,99.62450441544517
Y Venugopal Rao,Mumbai Indians,27.333333333333332,120.58678286129266
Y Venugopal Rao,Pune Warriors,15.5,77.5
Y Venugopal Rao,Rajasthan Royals,22.6,140.77056277056278
Y Venugopal Rao,Royal Challengers Bangalore,18.125,103.95413161717511
YBK Jaiswal,Chennai Super Kings,33.25,151.66858080719769
YBK Jaiswal,Delhi Capitals,25.428571428571427,131.75132011537542
YBK Jaiswal,Gujarat Titans,20.0,100.51264524948735
YBK Jaiswal,Kolkata Knight Riders,33.666666666666664,138.62860155882683
YBK Jaiswal,Lucknow Super Giants,41.4,149.55677655677655
YBK Jaiswal,Mumbai Indians,37.0,137.90983606557376
YBK Jaiswal,Punjab Kings,42.25,145.81603271389855
YBK Jaiswal,Royal Challengers Bangalore,20.6,99.22824922824923
YBK Jaiswal,Royal Challengers Bengaluru,42.25,141.8673012318029
YBK Jaiswal,Sunrisers Hyderabad,33.375,140.48397956006653
YK Pathan,Chennai Super Kings,18.157894736842106,123.79410323602703
YK Pathan,Deccan Chargers,34.666666666666664,158.03934833346597
YK Pathan,Delhi Capitals,9.0,81.81818181818183
YK Pathan,Delhi Daredevils,22.57894736842105,125.35638338269918
YK Pathan,Gujarat Lions,36.666666666666664,176.21951219512195
YK Pathan,Kings XI Punjab,16.789473684210527,120.95329570398822
YK Pathan,Kochi Tuskers Kerala,12.5,198.7179487179487
YK Pathan,Kolkata Knight Riders,21.8,130.0832053251408
YK Pathan,Mumbai Indians,21.454545454545453,138.60109382836654
YK Pathan,Pune Warriors,26.0,114.8939393939394
YK Pathan,Rajasthan Royals,16.625,84.56932773109243
YK Pathan,Rising Pune Supergiant,4.0,44.44444444444444
YK Pathan,Rising Pune Supergiants,36.5,169.44444444444446
YK Pathan,Royal Challengers Bangalore,16.227272727272727,117.67253998211082
YK Pathan,Sunrisers Hyderabad,26.0,127.06501667889324
Yuvraj Singh,Chennai Super Kings,21.5625,107.68407887077562
Yuvraj Singh,Deccan Chargers,14.75,106.71945701357467
Yuvraj Singh,Delhi Capitals,53.0,151.42857142857142
Yuvraj Singh,Delhi Daredevils,27.0,128.62338410513524
Yuvraj Singh,Gujarat Lions,6.5,48.62637362637363
Yuvraj Singh,Kings XI Punjab,25.7,117.19274475524476
Yuvraj Singh,Kochi Tuskers Kerala,8.0,66.66666666666666
Yuvraj Singh,Kolkata Knight Riders,21.444444444444443,124.83727894912106
Yuvraj Singh,Mumbai Indians,14.421052631578947,89.44748299912823
Yuvraj Singh,Rajasthan Royals,29.53846153846154,140.36470370477173
Yuvraj Singh,Rising Pune Supergiant,47.0,109.30232558139534
Yuvraj Singh,Rising Pune Supergiants,23.0,109.52380952380952
Yuvraj Singh,Royal Challengers Bangalore,24.214285714285715,143.54719785887218
Yuvraj Singh,Sunrisers Hyderabad,9.6,61.86043956043956
Z Khan,Chennai Super Kings,7.8,113.3333333333333
Z Khan,Deccan Chargers,1.3333333333333333,22.222222222222218
Z Khan,Delhi Daredevils,4.0,400.0
Z Khan,Kings XI Punjab,0.3333333333333333,8.333333333333334
Z Khan,Kolkata Knight Riders,5.0,84.77182539682539
Z Khan,Mumbai Indians,1.6666666666666667,33.83838383838384
Z Khan,Rajasthan Royals,6.0,40.0
Z Khan,Royal Challengers Bangalore,6.25,113.8888888888889
Z Khan,Sunrisers Hyderabad,1.0,50.0
